"7-eleven-beaverton-5"|"7-Eleven"|"convenience"|"4"|"2.5"|"https://www.yelp.com/biz/7-eleven-beaverton-5?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5036422228"|"21855 SW Tualatin Valley Hwy"|"Beaverton"|"OR"|"97006"
"7-eleven-beaverton-6"|"7-eleven"|"convenience"|"4"|"4.0"|"https://www.yelp.com/biz/7-eleven-beaverton-6?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5034390013"|"75 NW 158th Ave"|"Beaverton"|"OR"|"97006"
"7-eleven-beaverton-7"|"7-Eleven"|"convenience, grocery"|"1"|"2.0"|"https://www.yelp.com/biz/7-eleven-beaverton-7?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5035245488"|"9510 SW 125th Ave"|"Beaverton"|"OR"|"97008"
"7-eleven-beaverton-8"|"7-Eleven"|"convenience, grocery"|"1"|"5.0"|"https://www.yelp.com/biz/7-eleven-beaverton-8?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5036461651"|"4715 SW Murray Blvd"|"Beaverton"|"OR"|"97005"
"7-eleven-beaverton-9"|"7-Eleven"|"convenience, grocery"|"1"|"1.0"|"https://www.yelp.com/biz/7-eleven-beaverton-9?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5036444667"|"6000 SW Hall Blvd"|"Beaverton"|"OR"|"97008"
"7-eleven-portland-75"|"7- Eleven"|"convenience"|"4"|"4.0"|"https://www.yelp.com/biz/7-eleven-portland-75?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5032975977"|"7170 SW Beaverton Hillsdale Hwy"|"Portland"|"OR"|"97225"
"715-inn-portland"|"715 Inn"|"pubs"|"7"|"2.0"|"https://www.yelp.com/biz/715-inn-portland?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5032824437"|"715 NE Broadway Street"|"Portland"|"OR"|"97232"
"76-beaverton-3"|"76"|"convenience, servicestations"|"13"|"2.0"|"https://www.yelp.com/biz/76-beaverton-3?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5036460324"|"2420 SW Cedar Hills Blvd"|"Beaverton"|"OR"|"97005"
"76-gas-station-beaverton-2"|"76 Gas Station"|"convenience, servicestations"|"7"|"2.5"|"https://www.yelp.com/biz/76-gas-station-beaverton-2?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5036433502"|"12075 SW Canyon Rd"|"Beaverton"|"OR"|"97005"
"7th-street-espresso-portland"|"7th Street Espresso"|"coffee, foodstands"|"5"|"4.0"|"https://www.yelp.com/biz/7th-street-espresso-portland?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5032398933"|"2204 SE 7th Ave"|"Portland"|"OR"|"97214"
"808-grinds-food-cart-portland-2"|"808 Grinds - Food Cart"|"foodtrucks, hawaiian"|"4"|"5.0"|"https://www.yelp.com/biz/808-grinds-food-cart-portland-2?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5039416637"|"Gigantic Brewing, 5226 SE 26th Ave"|"Portland"|"OR"|"97202"
"808-grinds-hawaiian-cafe-portland-2"|"808 Grinds Hawaiian Cafe"|"hawaiian"|"194"|"4.5"|"https://www.yelp.com/biz/808-grinds-hawaiian-cafe-portland-2?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5034779976"|"10100 SW Park Way"|"Portland"|"OR"|"97225"
"808-grinds-portland-7"|"808 Grinds"|"foodtrucks, hawaiian"|"150"|"4.5"|"https://www.yelp.com/biz/808-grinds-portland-7?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5037138008"|"SW 9th Ave Sw Washington St"|"Portland"|"OR"|"97205"
"80s-video-dance-attack-portland"|"80s Video Dance Attack"|"bars, djs, theater"|"14"|"4.5"|"https://www.yelp.com/biz/80s-video-dance-attack-portland?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5033411982"|"Crystal Ballroom/Lola's Room, 1332 W Burnside St"|"Portland"|"OR"|"97209"
"87th-and-meatballs-portland"|"87th & Meatballs"|"italian, sandwiches, tradamerican"|"6"|"4.5"|"https://www.yelp.com/biz/87th-and-meatballs-portland?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"9715120007"|"8737 N Lombard St"|"Portland"|"OR"|"97203"
"9-dang-fine-thai-hillsboro"|"9 Dang Fine Thai"|"thai"|"122"|"4.0"|"https://www.yelp.com/biz/9-dang-fine-thai-hillsboro?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5035217478"|"948 NE Orenco Station Loop"|"Hillsboro"|"OR"|"97124"
"a-and-s-jerky-portland"|"A&S JERKY"|"gourmet"|"1"|"4.0"|"https://www.yelp.com/biz/a-and-s-jerky-portland?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5033671921"|"7927 SW 31st, Ste 309"|"Portland"|"OR"|"97219"
"a-and-w-beaverton"|"A&W"|"hotdogs"|"5"|"2.0"|"https://www.yelp.com/biz/a-and-w-beaverton?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5036437537"|"10190 SW Beaverton Hillsdale Hwy"|"Beaverton"|"OR"|"97005"
"a-and-w-hillsboro"|"A&W"|"hotdogs"|"3"|"3.0"|"https://www.yelp.com/biz/a-and-w-hillsboro?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5038460813"|"7340 NW Butler St"|"Hillsboro"|"OR"|"97124"
"a-and-w-tigard"|"A&W"|"hotdogs"|"1"|"1.0"|"https://www.yelp.com/biz/a-and-w-tigard?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5036841003"|"13165 SW Pacific Hwy"|"Tigard"|"OR"|"97223"
"a-cajun-life-portland-3"|"A Cajun Life"|"cajun, hotdogs, southern"|"26"|"3.0"|"https://www.yelp.com/biz/a-cajun-life-portland-3?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5034301879"|"4705 NW Bethany Blvd, Ste E-8"|"Portland"|"OR"|"97229"
"a-cena-ristorante-portland"|"a Cena Ristorante"|"italian"|"512"|"4.5"|"https://www.yelp.com/biz/a-cena-ristorante-portland?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5032063291"|"7742 SE 13th Ave"|"Portland"|"OR"|"97202"
"a-lil-sumpin-sumpin-beaverton"|"A lil sumpin sumpin"|"burgers, tradamerican"|"1"|"2.0"|"https://www.yelp.com/biz/a-lil-sumpin-sumpin-beaverton?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"9712384409"|"3205 SW Cedar Hills Blvd, Ste 13"|"Beaverton"|"OR"|"97005"
"a-little-bit-of-smoke-carolina-bbq-portland"|"A Little Bit of Smoke Carolina BBQ"|"foodstands"|"28"|"4.0"|"https://www.yelp.com/biz/a-little-bit-of-smoke-carolina-bbq-portland?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5037588860"|"SW 9th & Alder"|"Portland"|"OR"|"97205"
"a-little-bite-of-thai-portland"|"A Little Bite Of Thai"|"thai"|"5"|"5.0"|"https://www.yelp.com/biz/a-little-bite-of-thai-portland?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5035837249"|"2637 SE Belmont St"|"Portland"|"OR"|"97214"
"a-little-girls-lemonade-stand-portland"|"A LIttle Girl's Lemonade Stand"|"streetvendors"|"2"|"1.0"|"https://www.yelp.com/biz/a-little-girls-lemonade-stand-portland?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"None"|"26th St & Clinton"|"Portland"|"OR"|"97202"
"a-neighborhood-gardener-portland"|"A Neighborhood Gardener"|"localflavor"|"2"|"4.5"|"https://www.yelp.com/biz/a-neighborhood-gardener-portland?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"None"|"Holladay Park, 1014 NE 11th Ave"|"Portland"|"OR"|"97232"
"a-painted-lady-inn-portland-2"|"A Painted Lady Inn"|"bedbreakfast, hotels"|"18"|"4.5"|"https://www.yelp.com/biz/a-painted-lady-inn-portland-2?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5033350070"|"1927 NE 16th Ave"|"Portland"|"OR"|"97212"
"a-taste-of-chicago-portland"|"A Taste of Chicago"|"tradamerican"|"36"|"4.0"|"https://www.yelp.com/biz/a-taste-of-chicago-portland?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"9719850126"|"421 SW 3rd Ave"|"Portland"|"OR"|"97204"
"a-taste-of-greek-portland"|"A Taste of Greek"|"foodstands, greek"|"39"|"4.5"|"https://www.yelp.com/biz/a-taste-of-greek-portland?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5039131795"|"SW 2nd and Oak"|"Portland"|"OR"|"97204"
"a-taste-of-mexico-hillsboro"|"A Taste of Mexico"|"mexican"|"7"|"4.0"|"https://www.yelp.com/biz/a-taste-of-mexico-hillsboro?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5036499903"|"3002 SW Cornelius Pass Rd, Ste F"|"Hillsboro"|"OR"|"97123"
"a-thai-basil-portland-2"|"A Thai Basil"|"bubbletea, foodstands, thai"|"40"|"3.0"|"https://www.yelp.com/biz/a-thai-basil-portland-2?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5039279610"|"SW 10th & Alder St"|"Portland"|"OR"|"97205"
"aalto-lounge-portland"|"Aalto Lounge"|"cocktailbars, tradamerican"|"178"|"4.0"|"https://www.yelp.com/biz/aalto-lounge-portland?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5032356041"|"3356 SE Belmont St"|"Portland"|"OR"|"97214"
"aberus-ethiopian-restaurant-portland"|"Aberus Ethiopian Restaurant"|"ethiopian, vegan"|"51"|"4.5"|"https://www.yelp.com/biz/aberus-ethiopian-restaurant-portland?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5032846434"|"438 NE Killingsworth St"|"Portland"|"OR"|"97211"
"abhiruchi-indian-restaurant-beaverton"|"Abhiruchi Indian Restaurant"|"indpak"|"262"|"3.5"|"https://www.yelp.com/biz/abhiruchi-indian-restaurant-beaverton?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5036710432"|"3815 SW Murray Blvd"|"Beaverton"|"OR"|"97005"
"abra-portland-2"|"Abra"|"bars, italian"|"4"|"3.5"|"https://www.yelp.com/biz/abra-portland-2?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"None"|"1966 NW Pettygrove"|"Portland"|"OR"|"97209"
"abu-rasheed-express-hillsboro"|"Abu Rasheed Express"|"mediterranean"|"26"|"4.5"|"https://www.yelp.com/biz/abu-rasheed-express-hillsboro?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5036485999"|"315 E Main St"|"Hillsboro"|"OR"|"97123"
"abuela-chona-portland"|"Abuela Chona"|"bakeries, catering"|"1"|"4.0"|"https://www.yelp.com/biz/abuela-chona-portland?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5037506348"|""|"Portland"|"OR"|"97229"
"abv-public-house-hillsboro-3"|"ABV Public House"|"bars, gastropubs, tradamerican"|"295"|"4.0"|"https://www.yelp.com/biz/abv-public-house-hillsboro-3?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5033729117"|"23588 NW Clara Ln"|"Hillsboro"|"OR"|"97124"
"abyssinian-kitchen-portland"|"Abyssinian Kitchen"|"ethiopian"|"77"|"4.5"|"https://www.yelp.com/biz/abyssinian-kitchen-portland?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5038948349"|"2625 SE 21st Ave"|"Portland"|"OR"|"97202"
"acadia-a-new-orleans-bistro-portland"|"Acadia A New Orleans Bistro"|"cajun, seafood, southern"|"279"|"4.5"|"https://www.yelp.com/biz/acadia-a-new-orleans-bistro-portland?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5032495001"|"1303 NE Fremont St"|"Portland"|"OR"|"97212"
"acapulcos-gold-portland"|"Acapulco's Gold"|"mexican"|"77"|"3.0"|"https://www.yelp.com/biz/acapulcos-gold-portland?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5032200283"|"2608 NW Vaughn St"|"Portland"|"OR"|"97210"
"accanto-portland"|"Accanto"|"breakfast_brunch, italian"|"271"|"4.0"|"https://www.yelp.com/biz/accanto-portland?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"5032354900"|"2838 SE Belmont St"|"Portland"|"OR"|"97214"
"acorn-deli-vancouver"|"Acorn Deli"|"delis"|"1"|"4.0"|"https://www.yelp.com/biz/acorn-deli-vancouver?adjust_creative=ZVY2cX00het4WqBvsZGOrg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=ZVY2cX00het4WqBvsZGOrg"|"None"|"2501 SE Columbia Wy, Ste 270"|"Vancouver"|"WA"|"98661"
